Car_Id,Car_Name,Manufacture_Year,Selling_Price_Lakh,Present_Price_Lakh,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Usage_Level
2904,Etios Liva,2012,0.99,6.67,272300,Diesel,Dealer,Manual,0,Heavily used
2905,Ritz,2014,1.86,5.36,168800,Petrol,Dealer,Manual,0,Heavily used
2906,Ciaz,2017,2.19,9.48,97800,Petrol,Dealer,Manual,0,Heavily used
2907,Ritz,2012,0.87,4.97,121600,Petrol,Dealer,Manual,0,Heavily used
2908,Hero Splender Ismart,2016,0.23,0.87,112600,Petrol,Dealer,Manual,0,Heavily used
2909,Alto K10,2013,0.71,2.85,117400,Petrol,Dealer,Manual,0,Heavily used
2910,Bajaj  Ct 100,2015,0.1,0.47,131300,Petrol,Dealer,Manual,0,Heavily used
2911,Ktm Rc200,2016,1.13,2.24,47700,Petrol,Dealer,Manual,0,Moderately used
2912,Eon,2014,2.13,5.18,88500,Petrol,Dealer,Manual,0,Heavily used
2913,City,2013,2.86,10.97,159300,Petrol,Dealer,Manual,0,Heavily used
2914,Mahindra Mojo Xt300,2016,0.22,1.12,43400,Petrol,Individual,Manual,0,Moderately used
2915,Innova,2009,5.24,15.87,109300,Diesel,Individual,Manual,0,Heavily used
2916,Verna,2013,3.16,9.95,105800,Petrol,Individual,Manual,0,Heavily used
2917,I10,2013,1.46,4.65,189200,Petrol,Dealer,Manual,0,Heavily used
2918,Amaze,2014,1.88,7,106100,Petrol,Individual,Manual,0,Heavily used
2919,Verna,2017,4.25,9.67,98300,Petrol,Dealer,Manual,0,Heavily used
2920,Um Renegade Mojave,2017,0.9,2.42,83600,Petrol,Dealer,Manual,0,Heavily used
2921,Bajaj Discover 125,2012,0.24,0.97,108000,Petrol,Dealer,Manual,0,Heavily used
2922,Um Renegade Mojave,2017,0.65,1.64,52800,Petrol,Individual,Manual,0,Heavily used
2923,Brio,2014,2.4,5.71,105500,Petrol,Individual,Manual,0,Heavily used
2924,Honda Cb Unicorn,2015,0.25,0.72,60900,Petrol,Dealer,Manual,0,Heavily used
2925,Amaze,2014,1.65,6.97,214400,Petrol,Individual,Manual,0,Heavily used
2926,City,2010,1.52,12.05,171200,Petrol,Individual,Manual,1,Heavily used
2927,Hero  Cbz Xtreme,2008,0.22,1.06,188300,Petrol,Dealer,Manual,0,Heavily used
2928,City,2014,2.03,11.66,109200,Petrol,Individual,Manual,0,Heavily used
2929,Brio,2012,1.58,6.05,199800,Petrol,Dealer,Manual,0,Heavily used
2930,City,2013,2.22,12.17,147800,Petrol,Dealer,Manual,0,Heavily used
2931,Honda Cb Hornet 160R,2017,0.62,1.26,106500,Petrol,Dealer,Manual,0,Heavily used
2932,Vitara Brezza,2018,3.37,10.07,74800,Diesel,Dealer,Manual,0,Heavily used
2933,Dzire,2009,1.45,7.12,238300,Diesel,Dealer,Manual,0,Heavily used
2934,Honda Karizma,2010,0.46,1.66,109200,Petrol,Dealer,Manual,0,Heavily used
2935,Hero Extreme,2013,0.15,1.08,158800,Petrol,Dealer,Manual,0,Heavily used
2936,City,2011,2.55,12.05,16300,Petrol,Individual,Manual,0,Moderately used
2937,Hyosung Gt250R,2014,1.14,3.7,110300,Petrol,Individual,Manual,0,Heavily used
2938,Grand I10,2015,1.79,4.95,130500,Petrol,Individual,Manual,0,Heavily used
2939,Ciaz,2014,3.8,9.79,139200,Petrol,Dealer,Manual,0,Heavily used
2940,Ertiga,2014,2.05,11,103800,Diesel,Dealer,Manual,0,Heavily used
2941,Sx4,2011,1.74,7.81,223100,Petrol,Individual,Manual,0,Heavily used
2942,I20,2016,2.1,7,73100,Petrol,Dealer,Manual,0,Heavily used
2943,Bajaj Dominar 400,2017,0.74,2.92,65000,Petrol,Dealer,Manual,0,Heavily used
2944,Brio,2015,1.31,5.35,109800,Petrol,Individual,Manual,0,Heavily used
2945,City,2015,2.04,10.81,91100,Petrol,Individual,Manual,0,Heavily used
2946,Creta,2016,5.33,13.97,136300,Diesel,Individual,Manual,0,Heavily used
2947,Ktm Rc390,2015,0.68,1.92,75400,Petrol,Individual,Manual,0,Heavily used
2948,I20,2010,2.21,7.9,127200,Petrol,Dealer,Manual,0,Heavily used
2949,I20,2012,1.09,7.06,99200,Petrol,Dealer,Manual,0,Heavily used
2950,Brio,2013,1.09,5.61,76600,Petrol,Dealer,Manual,0,Heavily used
2951,Royal Enfield Thunder 350,2014,0.29,1.2,167600,Petrol,Dealer,Manual,0,Heavily used
2952,Hero Passion Pro,2016,0.1,0.44,93300,Petrol,Dealer,Manual,3,Heavily used
2953,Etios Liva,2013,2.13,5.77,110700,Diesel,Individual,Manual,0,Heavily used
2954,Amaze,2015,2.76,6.97,169200,Petrol,Dealer,Manual,0,Heavily used
2955,Fortuner,2015,5.57,29.91,80900,Diesel,Dealer,Automatic,0,Heavily used
2956,Yamaha Fazer ,2014,0.14,0.7,128400,Petrol,Dealer,Manual,0,Heavily used
2957,Corolla Altis,2009,4.5,17.9,181600,Petrol,Individual,Manual,0,Heavily used
2958,Royal Enfield Thunder 500,2014,0.49,2.87,84400,Petrol,Individual,Manual,0,Heavily used
2959,Bajaj Pulsar 150,2012,0.11,0.59,96500,Petrol,Dealer,Manual,0,Heavily used
2960,Creta,2016,6.71,13.35,179700,Diesel,Dealer,Manual,0,Heavily used
2961,Bajaj Avenger 220,2016,0.22,0.76,122400,Petrol,Individual,Manual,0,Heavily used
2962,Corolla Altis,2016,4.2,17.25,91200,Petrol,Individual,Manual,0,Heavily used
2963,Hero Extreme,2014,0.3,1,127200,Petrol,Dealer,Manual,0,Heavily used
2964,Bajaj  Ct 100,2015,0.43,1.15,88100,Petrol,Individual,Manual,0,Heavily used
2965,Bajaj Avenger 220,2017,0.37,0.83,129900,Petrol,Dealer,Manual,0,Heavily used
2966,Wagon R,2011,0.81,5.13,118400,Petrol,Individual,Manual,0,Heavily used
2967,Brio,2015,1.53,6.11,191000,Petrol,Dealer,Manual,0,Heavily used
2968,Sx4,2007,2.28,8.67,267300,Petrol,Dealer,Manual,0,Heavily used
2969,Ertiga,2014,1.97,8.71,76200,Diesel,Dealer,Manual,0,Heavily used
2970,Brio,2016,3.14,6.59,34600,Petrol,Individual,Manual,0,Moderately used
2971,Verna,2017,4.62,8.42,58800,Petrol,Dealer,Manual,0,Heavily used
2972,Sx4,2005,2.29,7.62,286700,Petrol,Dealer,Manual,0,Heavily used
2973,Swift,2016,1.36,6.13,196700,Petrol,Dealer,Manual,0,Heavily used
2974,Fortuner,2013,5.99,32.33,228000,Diesel,Dealer,Automatic,0,Heavily used
2975,Innova,2008,6.11,18.9,104600,Diesel,Individual,Manual,0,Heavily used
2976,Grand I10,2015,1.01,5.5,175100,Petrol,Dealer,Manual,0,Heavily used
2977,Xcent,2016,1.45,6.51,132400,Petrol,Dealer,Manual,0,Heavily used
2978,Bajaj Pulsar 150,2010,0.15,0.59,166000,Petrol,Dealer,Manual,0,Heavily used
2979,I20,2012,2.29,6.78,38200,Petrol,Dealer,Manual,0,Moderately used
2980,Honda Cb Twister,2012,0.11,0.41,190400,Petrol,Dealer,Manual,0,Heavily used
2981,Ciaz,2017,4.63,9.64,36500,Petrol,Dealer,Manual,0,Moderately used
2982,Jazz,2014,2.23,7.84,41100,Petrol,Individual,Manual,0,Moderately used
2983,Amaze,2014,2.59,6.81,91000,Petrol,Individual,Manual,0,Heavily used
2984,Xcent,2014,1.13,6.44,87700,Petrol,Individual,Manual,0,Heavily used
2985,Fortuner,2013,6.84,28.45,84400,Diesel,Individual,Automatic,0,Heavily used
2986,Innova,2006,2.02,15.28,196700,Diesel,Individual,Manual,0,Heavily used
2987,City,2014,3.06,11.91,230600,Petrol,Individual,Manual,0,Heavily used
2988,Royal Enfield Thunder 350,2011,0.15,1.2,128500,Petrol,Dealer,Manual,0,Heavily used
2989,Etios G,2015,1.38,6.91,162400,Petrol,Dealer,Manual,0,Heavily used
2990,Etios Liva,2013,1.24,6.67,177100,Diesel,Dealer,Manual,0,Heavily used
2991,City,2006,2.34,13.41,177900,Petrol,Dealer,Manual,0,Heavily used
2992,Alto K10,2014,1.32,3.12,109300,Petrol,Dealer,Manual,0,Heavily used
2993,Honda Cb Hornet 160R,2016,0.5,1.44,75000,Petrol,Dealer,Manual,0,Heavily used
2994,Yamaha Fz S V 2.0,2016,0.19,0.67,117300,Petrol,Dealer,Manual,0,Heavily used
2995,Ignis,2017,3.27,6.15,114900,Petrol,Dealer,Manual,0,Heavily used
2996,Royal Enfield Classic 350,2015,0.52,1.28,29400,Petrol,Individual,Manual,0,Moderately used
2997,Verna,2017,4.35,9.33,98500,Petrol,Dealer,Manual,0,Heavily used
2998,Alto K10,2012,0.89,3.61,103600,Petrol,Individual,Manual,0,Heavily used
2999,Ktm Rc200,2017,1.15,2.21,70000,Petrol,Individual,Manual,0,Heavily used
3000,I10,2013,0.83,5.31,134500,Petrol,Dealer,Manual,0,Heavily used
3001,Fortuner,2017,11.21,30.19,72200,Diesel,Individual,Automatic,0,Heavily used
3002,Verna,2012,2.82,9.35,172000,Petrol,Individual,Manual,0,Heavily used
3003,Alto 800,2017,0.78,3.29,71600,Petrol,Dealer,Manual,0,Heavily used
3004,Ertiga,2014,1.59,8.86,118900,Diesel,Individual,Manual,0,Heavily used
3005,Tvs Jupyter,2014,0.1,0.42,75800,Petrol,Individual,Automatic,0,Heavily used
3006,Corolla Altis,2010,3.1,17.21,130600,Petrol,Dealer,Manual,0,Heavily used
3007,Bajaj Pulsar Rs200,2016,0.37,1.01,60200,Petrol,Individual,Manual,0,Heavily used
3008,Etios Liva,2014,2.7,6.57,76300,Diesel,Dealer,Manual,0,Heavily used
3009,Corolla Altis,2017,6.45,16.89,73400,Petrol,Dealer,Manual,0,Heavily used
3010,Tvs Wego,2010,0.1,0.42,172900,Petrol,Individual,Automatic,0,Heavily used
3011,Bajaj Pulsar 220 F,2011,0.32,1.25,158600,Petrol,Dealer,Manual,1,Heavily used
3012,Bajaj Pulsar 220 F,2014,0.28,0.97,23600,Petrol,Dealer,Manual,0,Moderately used
3013,Ciaz,2015,2.44,9.86,105900,Petrol,Individual,Manual,0,Heavily used
3014,Innova,2007,5.61,19.48,208700,Diesel,Individual,Manual,0,Heavily used
3015,City,2009,2.77,12.41,156600,Petrol,Dealer,Manual,0,Heavily used
3016,Bajaj Avenger 220,2017,0.46,1.64,74500,Petrol,Individual,Manual,0,Heavily used
3017,S Cross,2015,3.87,8.3,75000,Diesel,Dealer,Manual,0,Heavily used
3018,Bajaj Avenger 220,2017,0.73,1.73,106500,Petrol,Individual,Manual,0,Heavily used
3019,Amaze,2014,1.33,6.45,125200,Petrol,Individual,Manual,0,Heavily used
3020,Bajaj Discover 100,2013,0.1,0.38,116800,Petrol,Individual,Manual,0,Heavily used
3021,I20,2017,1.36,6.68,70600,Petrol,Dealer,Manual,0,Heavily used
3022,Ertiga,2015,1.69,9.01,168700,Diesel,Individual,Manual,0,Heavily used
3023,Royal Enfield Thunder 350,2016,0.53,1.92,125300,Petrol,Individual,Manual,0,Heavily used
3024,Fortuner,2010,9.16,32.37,120400,Diesel,Dealer,Automatic,0,Heavily used
3025,Honda Cbr 150,2013,0.23,1.51,73800,Petrol,Individual,Manual,0,Heavily used
3026,Jazz,2014,1.52,8.44,140200,Petrol,Dealer,Manual,0,Heavily used
3027,Eon,2014,0.79,4.95,88300,Petrol,Dealer,Manual,0,Heavily used
3028,Amaze,2015,2.83,7,81800,Petrol,Dealer,Manual,0,Heavily used
3029,City,2012,4.07,12.42,57000,Petrol,Individual,Manual,0,Heavily used
3030,Etios Cross,2014,3.1,7.55,123500,Petrol,Dealer,Manual,0,Heavily used
3031,City,2007,3.61,13.4,190600,Petrol,Individual,Manual,0,Heavily used
3032,Royal Enfield Thunder 500,2014,0.87,2.07,101000,Petrol,Dealer,Manual,0,Heavily used
3033,Eon,2014,1.41,3.54,146800,Petrol,Individual,Manual,0,Heavily used
3034,Ritz,2013,1.58,5.25,83700,Petrol,Dealer,Manual,0,Heavily used
3035,Innova,2005,6,17.92,216900,Diesel,Individual,Manual,0,Heavily used
3036,Hero Passion Pro,2015,0.32,0.76,97600,Petrol,Dealer,Manual,0,Heavily used
3037,Brio,2012,1.07,6.19,157800,Petrol,Dealer,Manual,0,Heavily used
3038,Ciaz,2016,3.99,9.74,119400,Petrol,Dealer,Manual,0,Heavily used
3039,Bajaj Pulsar 135 Ls,2014,0.3,1.18,164500,Petrol,Dealer,Manual,0,Heavily used
3040,Eon,2016,0.95,4.26,75500,Petrol,Dealer,Manual,0,Heavily used
3041,Verna,2013,2.98,8.4,50400,Petrol,Dealer,Manual,0,Heavily used
3042,Fortuner,2017,14.27,31.15,73900,Diesel,Dealer,Automatic,0,Heavily used
3043,Bajaj Avenger 220,2017,0.7,1.49,51800,Petrol,Individual,Manual,0,Heavily used
3044,City,2008,3.43,11.04,158300,Petrol,Individual,Manual,0,Heavily used
3045,Land Cruiser,2010,13.11,93.78,243100,Diesel,Dealer,Manual,0,Heavily used
3046,Bajaj Discover 125,2011,0.11,0.46,128900,Petrol,Dealer,Manual,0,Heavily used
3047,Bajaj Pulsar  Ns 200,2014,0.37,1.83,98000,Petrol,Dealer,Manual,1,Heavily used
3048,Royal Enfield Classic 500,2011,0.37,1.84,204200,Petrol,Dealer,Manual,0,Heavily used
3049,Land Cruiser,2010,16.88,92.35,226200,Diesel,Dealer,Manual,0,Heavily used
3050,Amaze,2014,1.47,6.87,70400,Petrol,Dealer,Manual,0,Heavily used
3051,Innova,2010,3.7,17.07,174300,Diesel,Dealer,Manual,0,Heavily used
3052,Ertiga,2014,3.88,10.01,133700,Diesel,Individual,Manual,0,Heavily used
3053,Corolla Altis,2016,4.27,16.69,69500,Petrol,Individual,Manual,0,Heavily used
3054,Bajaj  Ct 100,2015,0.1,0.26,131200,Petrol,Individual,Manual,0,Heavily used
3055,Eon,2016,1.16,4.56,84500,Petrol,Individual,Manual,0,Heavily used
3056,Verna,2016,4.34,10,85400,Petrol,Dealer,Manual,0,Heavily used
3057,Brio,2012,1.5,6.29,77800,Petrol,Dealer,Manual,0,Heavily used
3058,Alto K10,2015,1.28,3.66,118300,Petrol,Dealer,Manual,0,Heavily used
3059,I10,2012,0.94,4.58,44400,Petrol,Dealer,Manual,0,Moderately used
3060,Tvs Apache Rtr 180,2013,0.19,0.66,56900,Petrol,Dealer,Manual,0,Heavily used
3061,Mahindra Mojo Xt300,2016,0.25,1.12,46800,Petrol,Dealer,Manual,0,Moderately used
3062,Jazz,2012,1.74,8.77,198300,Petrol,Dealer,Manual,0,Heavily used
3063,Honda Karizma,2011,0.43,1.29,159200,Petrol,Individual,Manual,0,Heavily used
3064,Creta,2015,2.51,12.61,170100,Diesel,Dealer,Manual,0,Heavily used
3065,Honda Cb Twister,2010,0.28,0.85,78400,Petrol,Individual,Manual,0,Heavily used
3066,Etios Liva,2012,1.97,5.83,98200,Diesel,Individual,Manual,0,Heavily used
3067,Ciaz,2015,3.9,9.66,62400,Petrol,Dealer,Manual,0,Heavily used
3068,Wagon R,2009,0.79,4.43,100700,Petrol,Dealer,Manual,0,Heavily used
3069,Grand I10,2013,1.57,5.31,102400,Petrol,Individual,Manual,0,Heavily used
3070,I20,2015,1.61,6.87,125500,Petrol,Dealer,Manual,0,Heavily used
3071,Amaze,2015,2.66,6.74,132900,Petrol,Individual,Manual,0,Heavily used
3072,Jazz,2011,1.53,7.67,171700,Petrol,Dealer,Manual,0,Heavily used
3073,Creta,2015,5.32,13.17,157000,Diesel,Dealer,Manual,0,Heavily used
3074,Jazz,2011,2.21,8.79,112700,Petrol,Individual,Manual,0,Heavily used
3075,Ertiga,2014,3.62,9.34,145600,Diesel,Dealer,Manual,0,Heavily used
3076,Vitara Brezza,2018,3.44,10.6,81100,Diesel,Dealer,Manual,0,Heavily used
3077,Ertiga,2016,3.58,8.93,83000,Diesel,Dealer,Manual,0,Heavily used
3078,Brio,2015,2.75,6.46,132000,Petrol,Dealer,Manual,0,Heavily used
3079,Bajaj Pulsar  Ns 200,2014,0.32,1.17,142600,Petrol,Dealer,Manual,0,Heavily used
3080,Alto K10,2011,1.38,4.33,119500,Petrol,Dealer,Manual,0,Heavily used
3081,Hyosung Gt250R,2014,0.74,2.89,94500,Petrol,Individual,Manual,0,Heavily used
3082,Vitara Brezza,2018,5.49,10.27,87200,Diesel,Dealer,Manual,0,Heavily used
3083,Vitara Brezza,2018,3.48,10.46,61400,Diesel,Dealer,Manual,0,Heavily used
3084,Um Renegade Mojave,2017,0.52,2.14,101100,Petrol,Dealer,Manual,0,Heavily used
3085,Innova,2014,5.77,17.55,72600,Diesel,Dealer,Manual,0,Heavily used
3086,Verna,2017,4.28,8.44,83800,Petrol,Dealer,Manual,0,Heavily used
3087,Yamaha Fz 16,2015,0.21,0.82,153400,Petrol,Individual,Manual,0,Heavily used
3088,Elantra,2015,6.62,15.01,82100,Diesel,Individual,Automatic,0,Heavily used
3089,Brio,2016,1.61,6.72,69800,Petrol,Individual,Manual,0,Heavily used
3090,I20,2011,1.38,7.52,200700,Petrol,Individual,Manual,0,Heavily used
3091,Etios Liva,2012,1.58,5.94,264200,Diesel,Dealer,Manual,0,Heavily used
3092,Verna,2015,1.86,9.07,109000,Petrol,Dealer,Manual,0,Heavily used
3093,Etios Liva,2013,2.13,7.01,231000,Diesel,Dealer,Manual,0,Heavily used
3094,Xcent,2014,2.19,7.46,161700,Petrol,Dealer,Manual,0,Heavily used
3095,Honda Cb Hornet 160R,2016,0.24,1.06,65700,Petrol,Dealer,Manual,0,Heavily used
3096,Sx4,2010,1.12,8.3,127000,Petrol,Dealer,Manual,0,Heavily used
3097,Baleno,2016,1.85,8.87,91500,Petrol,Individual,Automatic,0,Heavily used
3098,Amaze,2015,2.55,6.82,129500,Petrol,Dealer,Manual,0,Heavily used
3099,Brio,2017,2.04,6.28,112000,Petrol,Individual,Manual,0,Heavily used
3100,Bajaj Avenger 150,2016,0.32,1.11,31800,Petrol,Dealer,Manual,0,Moderately used
3101,Ertiga,2016,3.97,8.95,92200,Diesel,Dealer,Manual,0,Heavily used
3102,Activa 4G,2017,0.39,0.79,85800,Petrol,Individual,Automatic,0,Heavily used
3103,Ciaz,2014,1.79,10.2,113800,Petrol,Dealer,Manual,0,Heavily used
3104,Corolla Altis,2015,3.32,18.05,82600,Petrol,Dealer,Manual,0,Heavily used
3105,Alto K10,2015,1.66,4.11,109100,Petrol,Individual,Manual,0,Heavily used
3106,Swift,2011,0.94,6.22,116900,Petrol,Individual,Manual,0,Heavily used
3107,Um Renegade Mojave,2017,0.96,2.92,64600,Petrol,Individual,Manual,0,Heavily used
3108,Verna,2014,2.34,9.31,137400,Petrol,Dealer,Manual,0,Heavily used
3109,Brio,2013,2.63,7.07,127300,Petrol,Dealer,Manual,0,Heavily used
3110,I20,2010,1.96,6.95,83400,Petrol,Individual,Manual,1,Heavily used
3111,Tvs Apache Rtr 160,2012,0.28,0.86,133600,Petrol,Dealer,Manual,0,Heavily used
3112,I20,2011,1.09,7.3,115200,Petrol,Individual,Manual,0,Heavily used
3113,Alto K10,2010,0.88,4.73,80800,Petrol,Dealer,Manual,0,Heavily used
3114,Honda Cbr 150,2013,0.32,2.37,30900,Petrol,Individual,Manual,0,Moderately used
3115,Etios Cross,2014,3.18,7.56,142900,Petrol,Individual,Manual,0,Heavily used
3116,Ciaz,2016,3.12,8.77,55900,Petrol,Dealer,Manual,0,Heavily used
3117,Corolla,2004,4.32,13.06,196900,Petrol,Individual,Automatic,0,Heavily used
3118,Yamaha Fz S V 2.0,2017,0.35,0.67,16200,Petrol,Dealer,Manual,0,Moderately used
3119,Verna,2013,3.44,9.53,93000,Petrol,Dealer,Manual,0,Heavily used
3120,Corolla Altis,2011,2.26,15.39,87000,Petrol,Individual,Manual,0,Heavily used
3121,Etios Cross,2015,1.32,7.3,142000,Petrol,Dealer,Manual,0,Heavily used
3122,Hero  Ignitor Disc,2013,0.16,0.52,34400,Petrol,Dealer,Manual,0,Moderately used
3123,Amaze,2015,1.48,7.19,138000,Petrol,Dealer,Manual,0,Heavily used
3124,Corolla Altis,2012,4.2,16.81,140900,Petrol,Individual,Manual,0,Heavily used
3125,Bajaj Avenger Street 220,2011,0.42,1.67,89600,Petrol,Dealer,Manual,0,Heavily used
3126,Bajaj Pulsar Ns 200,2013,0.28,0.79,125100,Petrol,Dealer,Manual,0,Heavily used
3127,Corolla Altis,2008,4.51,16.59,124500,Petrol,Dealer,Manual,0,Heavily used
3128,Honda Cb Hornet 160R,2017,0.37,0.89,112700,Petrol,Individual,Manual,0,Heavily used
3129,Innova,2012,5,18.24,108700,Diesel,Individual,Manual,0,Heavily used
3130,I20,2014,1.19,7.44,199200,Petrol,Individual,Manual,0,Heavily used
3131,Bajaj Pulsar 150,2009,0.32,0.96,112100,Petrol,Dealer,Manual,0,Heavily used
3132,Hero Splender Plus,2016,0.13,0.38,143000,Petrol,Dealer,Manual,0,Heavily used
3133,I20,2013,2.29,6.15,65800,Petrol,Dealer,Manual,0,Heavily used
3134,Ktm Rc390,2015,1.02,2.75,86100,Petrol,Dealer,Manual,0,Heavily used
3135,Corolla Altis,2010,3.38,18.09,188100,Petrol,Individual,Manual,0,Heavily used
3136,Brio,2017,3.09,6.05,131500,Petrol,Individual,Manual,0,Heavily used
3137,Hyosung Gt250R,2014,0.44,2.86,87000,Petrol,Dealer,Manual,0,Heavily used
3138,Brio,2017,2.97,6.09,89600,Petrol,Dealer,Manual,0,Heavily used
3139,Verna,2012,2.7,9.2,97600,Petrol,Dealer,Manual,0,Heavily used
3140,Bajaj Avenger 220,2016,0.88,2.16,102100,Petrol,Dealer,Manual,0,Heavily used
3141,Royal Enfield Classic 350,2016,0.34,1.18,128500,Petrol,Dealer,Manual,0,Heavily used
3142,Eon,2015,1.79,5.02,208300,Petrol,Individual,Manual,0,Heavily used
3143,Bajaj Discover 125,2012,0.32,1.13,127100,Petrol,Individual,Manual,0,Heavily used
3144,Royal Enfield Classic 350,2014,0.49,1.18,107300,Petrol,Dealer,Manual,0,Heavily used
3145,Bajaj Avenger 220,2017,0.28,0.88,116000,Petrol,Dealer,Manual,1,Heavily used
3146,Amaze,2014,2.32,6.68,154000,Petrol,Individual,Manual,0,Heavily used
3147,Corolla Altis,2010,5.27,16.47,177700,Petrol,Dealer,Manual,0,Heavily used
3148,Creta,2015,5.81,13.1,56800,Diesel,Dealer,Manual,0,Heavily used
3149,City,2011,3.23,12.57,82400,Petrol,Dealer,Manual,0,Heavily used
3150,City,2007,1.52,10.33,222400,Petrol,Individual,Manual,0,Heavily used
3151,Sx4,2006,2.62,8.79,148100,Petrol,Dealer,Manual,0,Heavily used
3152,Ritz,2011,1.29,5.1,88600,Petrol,Dealer,Manual,0,Heavily used
3153,City,2006,1.93,10.33,48300,Petrol,Dealer,Manual,0,Moderately used
3154,I20,2017,3.49,7.06,57200,Petrol,Individual,Manual,0,Heavily used
3155,Vitara Brezza,2018,3.82,9.42,46800,Diesel,Individual,Manual,0,Moderately used
3156,Etios G,2014,2.94,6.91,88500,Petrol,Dealer,Manual,0,Heavily used
3157,800,2003,0.62,2.43,144000,Petrol,Dealer,Manual,0,Heavily used
3158,Ritz,2013,0.77,4.96,116500,Petrol,Individual,Manual,0,Heavily used
3159,Bajaj Pulsar Ns 200,2013,0.17,0.79,146600,Petrol,Dealer,Manual,0,Heavily used
3160,City,2009,1.72,12.18,276200,Petrol,Dealer,Manual,0,Heavily used
3161,Bajaj Avenger 150 Street,2016,0.31,0.64,142600,Petrol,Individual,Manual,0,Heavily used
3162,City,2017,5.69,13.09,84200,Petrol,Dealer,Manual,0,Heavily used
3163,Corolla Altis,2008,4.57,17.55,158300,Petrol,Dealer,Manual,0,Heavily used
3164,Sx4,2005,1.28,8.2,325200,Petrol,Individual,Manual,0,Heavily used
3165,Fortuner,2011,9,30.35,122000,Diesel,Dealer,Automatic,0,Heavily used
3166,Activa 3G,2008,0.38,1.25,135000,Petrol,Dealer,Automatic,0,Heavily used
3167,Ciaz,2017,4.15,9.74,83400,Petrol,Dealer,Manual,0,Heavily used
3168,Amaze,2015,2.4,6.9,81900,Petrol,Dealer,Manual,0,Heavily used
3169,City,2016,6.03,12.39,68000,Petrol,Dealer,Manual,0,Heavily used
3170,Honda Cb Hornet 160R,2017,0.23,0.95,53900,Petrol,Dealer,Manual,0,Heavily used
3171,Swift,2011,2.12,6.46,152300,Petrol,Dealer,Manual,0,Heavily used
3172,Hero Hunk,2007,0.11,0.6,250200,Petrol,Individual,Manual,0,Heavily used
3173,Elantra,2015,5.36,14.98,122900,Diesel,Dealer,Automatic,0,Heavily used
3174,Bajaj Avenger Street 220,2011,0.17,0.76,66300,Petrol,Dealer,Manual,0,Heavily used
3175,Verna,2012,1.36,9.81,209800,Petrol,Dealer,Manual,0,Heavily used
3176,Dzire,2013,2.94,8.37,105800,Diesel,Dealer,Manual,0,Heavily used
3177,Bajaj Pulsar Ns 200,2013,0.2,0.89,178200,Petrol,Individual,Manual,0,Heavily used
3178,Etios Gd,2015,3.54,8.38,70200,Diesel,Dealer,Manual,0,Heavily used
3179,Etios Liva,2011,0.84,5.95,209400,Diesel,Individual,Manual,0,Heavily used
3180,Honda Cb Shine,2008,0.14,0.46,71800,Petrol,Individual,Manual,0,Heavily used
3181,Omni,2012,0.44,2.58,172900,Petrol,Dealer,Manual,0,Heavily used
3182,Honda Activa 4G,2017,0.1,0.41,104600,Petrol,Dealer,Automatic,0,Heavily used
3183,Hero Splender Ismart,2016,0.21,0.43,47200,Petrol,Dealer,Manual,0,Moderately used
3184,Verna,2016,2.26,9.34,196500,Petrol,Dealer,Manual,0,Heavily used
3185,City,2010,1.51,12.32,161400,Petrol,Dealer,Manual,0,Heavily used
3186,Innova,2012,5.32,16.92,205700,Diesel,Dealer,Manual,0,Heavily used
3187,Innova,2015,6.21,19.25,49000,Diesel,Individual,Manual,0,Moderately used
3188,Ciaz,2014,3.92,10.44,98700,Petrol,Dealer,Manual,0,Heavily used
3189,Corolla Altis,2017,10.24,18.66,76700,Petrol,Individual,Manual,0,Heavily used
3190,Hero Splender Ismart,2016,0.23,0.79,92000,Petrol,Dealer,Manual,1,Heavily used
3191,Dzire,2012,1.69,8.16,165900,Diesel,Dealer,Manual,0,Heavily used
